model,fold,epoch,train_loss,val_loss,train_acc,val_acc
vit_po,0,1,2.0000175192001017,1.615464084706408,0.27466666666666667,0.4775
vit_po,0,2,1.3333550098094535,1.1409089580495306,0.5689666666666666,0.6464666666666666
vit_po,0,3,0.9647741898577264,0.8356648839534597,0.6995,0.7405666666666667
vit_po,0,4,0.7675928549563631,0.7018203963624671,0.7659,0.7869333333333334
vit_po,0,5,0.6644665170223155,0.6267081116108184,0.7965333333333333,0.8058333333333333
vit_po,0,6,0.5982176297522606,0.5767304754003565,0.8163666666666667,0.8229
vit_po,0,7,0.5563739053746487,0.5181737809105122,0.8288333333333333,0.8461666666666666
vit_po,0,8,0.5054792567770532,0.4815566508059806,0.8469666666666666,0.8550666666666666
vit_po,0,9,0.471022452953014,0.4723301649093628,0.8561666666666666,0.8559333333333333
vit_po,0,10,0.4498043199802967,0.45743752426289497,0.8619333333333333,0.8589
vit_po,0,11,0.42593861158857954,0.44763207765335733,0.8720333333333333,0.8651
vit_po,0,12,0.4165578596769495,0.3995660317070941,0.8704666666666667,0.8776
vit_po,0,13,0.3947696310408572,0.39352536886296374,0.8776,0.8814
vit_po,0,14,0.3848810262502508,0.3669060306346163,0.8812,0.8888333333333334
vit_po,0,15,0.3626283425599971,0.34934969420762774,0.8877666666666667,0.8950666666666667
vit_po,0,16,0.3546050657617285,0.3554932228428252,0.8907666666666667,0.8922
vit_po,0,17,0.3584057531458266,0.33702836816615245,0.8876333333333334,0.8978
vit_po,0,18,0.33656398527165676,0.3341690645890033,0.8978666666666667,0.8973333333333333
vit_po,0,19,0.3313009629858301,0.3416676677921985,0.8987333333333334,0.8956333333333333
vit_po,0,20,0.32675296879829246,0.33128657426605834,0.8974333333333333,0.8986666666666666
vit_po,1,1,2.0076152659477073,1.6319510561354618,0.28486666666666666,0.44976666666666665
vit_po,1,2,1.329384160295446,1.1919106483459472,0.5728666666666666,0.6027
vit_po,1,3,0.9766498834528822,0.9098092375917638,0.6846,0.6936666666666667
vit_po,1,4,0.7874598437167228,0.7549480383700513,0.7400666666666667,0.7531666666666667
vit_po,1,5,0.6945575840929721,0.61781398501802,0.7733333333333333,0.8082666666666667
vit_po,1,6,0.6139578394433285,0.5920328407211507,0.8023333333333333,0.8192666666666667
vit_po,1,7,0.5571587992475387,0.513340439694993,0.8267666666666666,0.842
vit_po,1,8,0.505626398198148,0.5073201341197846,0.8457,0.8439
vit_po,1,9,0.46642750742587635,0.43900931071727833,0.8589,0.8689666666666667
vit_po,1,10,0.4372069741183139,0.4223846646065408,0.8681666666666666,0.8730333333333333
vit_po,1,11,0.41854164974486574,0.4239834278821945,0.8748,0.8727666666666667
vit_po,1,12,0.4080408824885145,0.39478818983473674,0.8768333333333334,0.8824
vit_po,1,13,0.39047585155101533,0.38964866786561114,0.8809,0.8815666666666667
vit_po,1,14,0.3681224213001576,0.3514046962273882,0.8903333333333333,0.8959666666666667
vit_po,1,15,0.3516690027206502,0.34274621504418396,0.8948,0.8975333333333333
vit_po,1,16,0.3490679474587136,0.3961515691052092,0.8948333333333334,0.881
vit_po,1,17,0.330878502320736,0.36288464659071984,0.9024,0.8878
vit_po,1,18,0.32413886335301906,0.3417051208146075,0.9036333333333333,0.8973333333333333
vit_po,1,19,0.3142288272685193,0.3101541289306701,0.9056666666666666,0.9056
vit_po,1,20,0.3111952488726758,0.2891364402910496,0.9048666666666667,0.9129666666666667
vit_pf,0,1,1.9976064666788629,1.7233825927085065,0.2613,0.3605
vit_pf,0,2,1.444098392953264,1.2509594298423605,0.4736666666666667,0.5702333333333334
vit_pf,0,3,1.0814117091767332,0.9505545042930765,0.6467,0.7131333333333333
vit_pf,0,4,0.8607711064054611,0.7995214214984406,0.7333333333333333,0.7505333333333334
vit_pf,0,5,0.7215171173531958,0.6920342862606048,0.7754,0.7837
vit_pf,0,6,0.6351981024792854,0.6060656433409833,0.8045666666666667,0.8165666666666667
vit_pf,0,7,0.5748990307462977,0.5556501966841677,0.8231333333333334,0.8346666666666667
vit_pf,0,8,0.5157771503671686,0.4830644244843341,0.8429666666666666,0.8549
vit_pf,0,9,0.481018772531063,0.49258176170765083,0.8526333333333334,0.8454666666666667
vit_pf,0,10,0.45205102689722754,0.44472867015828477,0.8616666666666667,0.8639
vit_pf,0,11,0.4322188931576749,0.40775687935504507,0.8677666666666667,0.8772666666666666
vit_pf,0,12,0.4019371082808109,0.3825193601719877,0.8768333333333334,0.8855333333333333
vit_pf,0,13,0.38295946596784797,0.3773987407697008,0.8842333333333333,0.8866666666666667
vit_pf,0,14,0.3734228397937531,0.3637796592839221,0.8859,0.8912333333333333
vit_pf,0,15,0.3629096073039035,0.3772577183677795,0.8872,0.8874
vit_pf,0,16,0.35048495093558696,0.3821039011503788,0.8951666666666667,0.8839666666666667
vit_pf,0,17,0.3371878982224363,0.3381188891986583,0.8965666666666666,0.8980333333333334
vit_pf,0,18,0.3336244118974564,0.34634389167136337,0.8987,0.8962333333333333
vit_pf,0,19,0.3236458087221105,0.31503034107228545,0.9006333333333333,0.9048
vit_pf,0,20,0.31200498022297596,0.3754138678946394,0.9049,0.8852
vit_pf,1,1,2.0147454226270636,1.5813138819755392,0.26253333333333334,0.4518
vit_pf,1,2,1.3327363402285475,1.071950493467615,0.5504666666666667,0.6618333333333334
vit_pf,1,3,0.9782036773701932,0.8398636561758974,0.6826666666666666,0.7348333333333333
vit_pf,1,4,0.8039032586077426,0.7180889815726179,0.7458,0.7818
vit_pf,1,5,0.6902427016420567,0.6601581875314104,0.7846,0.7987666666666666
vit_pf,1,6,0.6167921449275727,0.6074170635101643,0.8099,0.8107333333333333
vit_pf,1,7,0.5578995367313954,0.5498914276665829,0.8291333333333334,0.8304
vit_pf,1,8,0.5215066618107734,0.5256693771544924,0.8393333333333334,0.8397333333333333
vit_pf,1,9,0.4854063995341037,0.4973465256234433,0.8502,0.8403666666666667
vit_pf,1,10,0.47105255925909,0.4417957865811409,0.8559666666666667,0.8678333333333333
vit_pf,1,11,0.4400647616132777,0.42999862514911813,0.8662,0.8711666666666666
vit_pf,1,12,0.41697792423532365,0.43139227270445923,0.8751666666666666,0.8691
vit_pf,1,13,0.4036323152323987,0.3979058664846928,0.8775666666666667,0.8791
vit_pf,1,14,0.39601820142979316,0.4591648685805341,0.8803,0.8545
vit_pf,1,15,0.37271113459100114,0.36927918569838747,0.8880333333333333,0.8922666666666667
vit_pf,1,16,0.3656959108215697,0.35138217524645177,0.8903666666666666,0.8960666666666667
vit_pf,1,17,0.36692306836868854,0.40020181650811054,0.8881333333333333,0.8796333333333334
vit_pf,1,18,0.35227569176795637,0.37943198741116424,0.8934333333333333,0.8839333333333333
vit_pf,1,19,0.34372124190026143,0.3359005858130912,0.8965666666666666,0.9002666666666667
vit_pf,1,20,0.3408791185059446,0.37626739521609975,0.8973666666666666,0.8884666666666666
vit_pok,0,1,2.138120189118893,2.00478803299843,0.21826666666666666,0.2645
vit_pok,0,2,1.62621616505562,1.3599597443925573,0.43123333333333336,0.5374666666666666
vit_pok,0,3,1.1688096008402236,1.0504477784988728,0.6107666666666667,0.6401666666666667
vit_pok,0,4,0.9381178962423447,0.8616291208470122,0.6923,0.7236666666666667
vit_pok,0,5,0.8208750636019605,0.8355639886348806,0.7331,0.7237
vit_pok,0,6,0.7568915496481226,0.739675720575008,0.7523666666666666,0.7694333333333333
vit_pok,0,7,0.6783793049923917,0.7366788813408385,0.7792333333333333,0.7486333333333334
vit_pok,0,8,0.6299401691619386,0.622975164398234,0.7976333333333333,0.7972666666666667
vit_pok,0,9,0.5829325121767978,0.5736106166180144,0.8143666666666667,0.8181666666666667
vit_pok,0,10,0.5446826397104466,0.5324918017742482,0.825,0.8337
vit_pok,0,11,0.5111837876603958,0.49021532275575275,0.8378666666666666,0.8484666666666667
vit_pok,0,12,0.49987406933561285,0.4754734824946586,0.8408,0.8543333333333333
vit_pok,0,13,0.47329491250058436,0.5369961555333848,0.8513333333333334,0.8301333333333333
vit_pok,0,14,0.46081987993514284,0.45274788769001656,0.8535,0.8591
vit_pok,0,15,0.4405918561397715,0.4835806031810476,0.8607333333333334,0.8452666666666667
vit_pok,0,16,0.4367609513566849,0.4612580578377906,0.862,0.8520333333333333
vit_pok,0,17,0.4135603085477301,0.42061164512279187,0.8691666666666666,0.8709
