model,fold,epoch,train_loss,val_loss,train_acc,val_acc
vit_pf,0,4,1.9702478039021394,1.980779664857047,0.27692,0.27148
vit_pf,0,5,1.9307743882646367,1.9162589646115595,0.2934,0.2956
vit_pf,0,6,1.9011844037746897,1.8863252748032004,0.30328,0.3092
vit_pf,0,7,1.87639262846538,1.8557768281625242,0.31464,0.31968
vit_pf,0,8,1.8571175294263023,1.8595413699442027,0.31904,0.31276
vit_pf,0,9,1.8495792922924976,1.8515475520065852,0.32504,0.32336
vit_pf,0,10,1.8318996380786507,1.8303847391994632,0.32776,0.33032
vit_pf,0,11,1.8223220322813307,1.8432303387291578,0.33452,0.32728
vit_pf,0,12,1.8087925983934987,1.869422801903316,0.3378,0.32508
vit_pf,0,13,1.8032333996831154,1.8416238810334886,0.33992,0.32548
vit_pf,0,14,1.7937978524334577,1.775928047238564,0.34208,0.34932
vit_pf,0,15,1.782569941209287,1.7958595631073933,0.34608,0.3436
vit_pf,0,16,1.776126008860919,1.7780578081705132,0.34772,0.34956
vit_pf,0,17,1.7618001322357022,1.7576469316774486,0.35112,0.3544
vit_pf,0,18,1.7568186412052231,1.7478434790153892,0.3564,0.35924
vit_pf,0,19,1.755404849441684,1.7510720479245088,0.35748,0.35332
vit_pf,0,20,1.754489049619558,1.758968291233997,0.35492,0.35296
vit_pf,1,1,2.1981963369311117,2.0773864528354333,0.164,0.21628
vit_pf,1,2,2.0468380803964576,2.0004067129018357,0.2268,0.24172
vit_pf,1,3,1.9919025648613364,1.9557557556093956,0.25256,0.27248
vit_pf,1,4,1.9466865841223269,2.0047564907949798,0.27628,0.26068
vit_pf,1,5,1.9132143958490722,1.8950433244510574,0.29256,0.301
vit_pf,1,6,1.884714657554821,1.8615131870824464,0.30248,0.32072
vit_pf,1,7,1.866336897319677,1.889826964967105,0.30864,0.3068
vit_pf,1,8,1.8545410918946168,1.875174687833202,0.31172,0.3072
vit_pf,1,9,1.8400247139590127,1.8384271233665699,0.31924,0.32264
vit_pf,1,10,1.8235485103665565,1.8295787378233306,0.32476,0.31952
vit_pf,1,11,1.8173313438892365,1.8087033726731125,0.32448,0.33792
vit_pf,1,12,1.8023712908735081,1.8104886163254172,0.3294,0.3334
vit_pf,1,13,1.7900005372203127,1.7831604395593916,0.33636,0.34764
vit_pf,1,14,1.7924891825841398,1.7848412978405854,0.3358,0.34688
vit_pf,1,15,1.7735589499376259,1.8246016064468695,0.34508,0.32824
vit_pf,1,16,1.7665458759483026,1.7695047660749785,0.34684,0.3498
vit_pf,1,17,1.7503783423073438,1.7510006373025933,0.35212,0.35996
vit_pf,1,18,1.7529585179017515,1.773390179994155,0.3492,0.35208
vit_pf,1,19,1.7431084331201048,1.759116297473713,0.35096,0.3526
vit_pf,1,20,1.7346660665103368,1.7470098636588272,0.35408,0.35224
vit_pok,0,1,2.191880252896523,2.0891129854990513,0.17604,0.20892
vit_pok,0,2,2.068320011606022,2.0536557192705116,0.21896,0.22088
vit_pok,0,3,2.041364399754271,2.0262573154605166,0.2294,0.23864
vit_pok,0,4,2.0187500362493553,2.0114540208359153,0.24456,0.24952
vit_pok,0,5,2.000576933427733,2.0082026543665905,0.2516,0.24796
vit_pok,0,6,1.970628566887914,1.9601290986245992,0.2628,0.26416
vit_pok,0,7,1.9444698934652367,1.927851482921717,0.27504,0.286
vit_pok,0,8,1.921117561204093,1.928625733876715,0.28932,0.2818
vit_pok,0,9,1.904331386089325,1.8983801396525637,0.29328,0.29112
vit_pok,0,10,1.8907143631759955,1.8974784174743964,0.29928,0.29008
vit_pok,0,11,1.8790300378994065,1.8848689685062485,0.30252,0.2942
vit_pok,0,12,1.8687754516698876,1.8576279574511003,0.30796,0.31044
vit_pok,0,13,1.8528609367049471,1.8649529814720154,0.31272,0.30432
vit_pok,0,14,1.846213239188097,1.872896865314367,0.31136,0.30528
vit_pok,0,15,1.8374283909797668,1.8656468938808053,0.31508,0.299
vit_pok,0,16,1.830454786213077,1.8247442196826547,0.31572,0.31932
vit_pok,0,17,1.8171325380704841,1.8173701842220462,0.31964,0.3206
vit_pok,0,18,1.8104030423018398,1.824383723492525,0.32384,0.3148
vit_pok,0,19,1.8093901452969532,1.8404755081449236,0.32288,0.31008
vit_pok,0,20,1.799474863981714,1.8107846652974888,0.32508,0.3122
vit_pok,1,1,2.187185457774571,2.100097032225862,0.17184,0.19548
vit_pok,1,2,2.082983907388181,2.061540818944269,0.21088,0.21208
vit_pok,1,3,2.045539176585723,2.032279273685144,0.22592,0.23248
vit_pok,1,4,2.031402501524711,2.028145891063067,0.2346,0.23764
vit_pok,1,5,2.0225728780639414,2.012910600219454,0.23464,0.2376
vit_pok,1,6,2.01200479512312,2.021456801161474,0.24052,0.24076
vit_pok,1,7,2.00157743631577,1.979796523950538,0.24724,0.24784
vit_pok,1,8,1.993488179177654,1.9728269984527511,0.24676,0.25376
vit_pok,1,9,1.975974323798199,1.9625782741575826,0.25372,0.25836
vit_pok,1,10,1.9649726961340224,1.9578207664343776,0.2584,0.24964
vit_pok,1,11,1.9550818302193467,1.9359959680206922,0.26312,0.2704
vit_pok,1,12,1.9373323923471022,1.94297121799722,0.2662,0.26824
vit_pok,1,13,1.915849756221382,1.9252142370963583,0.2744,0.27144
vit_pok,1,14,1.902746508316118,1.8789677005641314,0.2812,0.29032
vit_pok,1,15,1.877377299629912,1.8866578881837883,0.2952,0.29004
vit_pok,1,16,1.8616255965768074,1.8566403948530859,0.3006,0.30852
vit_pok,1,17,1.8477615975603765,1.8439420005496667,0.3048,0.31484
vit_pok,1,18,1.8425018258240757,1.8480272700591964,0.30704,0.30668
vit_pok,1,19,1.8298304062716815,1.8555679601065966,0.3142,0.311
vit_pok,1,20,1.8296175264582342,1.8387718389228898,0.3134,0.31396
vit_pfk,0,1,2.1580598646280715,2.096553019723114,0.18768,0.21448
vit_pfk,0,2,2.0687344652049395,2.05374991589663,0.2228,0.23052
vit_pfk,0,3,2.0379371667394834,2.0272923367364064,0.23876,0.24576
vit_pfk,0,4,2.0201381165154126,2.0231417411444137,0.24584,0.25344
vit_pfk,0,5,2.006456443849875,2.0027981084220263,0.25216,0.25612
vit_pfk,0,6,1.9985661895907656,1.988007942632753,0.2578,0.26368
vit_pfk,0,7,1.987231648698145,1.9946127327121035,0.26136,0.25892
vit_pfk,0,8,1.98461755806086,2.016344057053936,0.26392,0.24472
vit_pfk,0,9,1.9615642306756,1.9467031913144248,0.27092,0.2722
vit_pfk,0,10,1.942976575116722,1.9228730505826521,0.2804,0.28832
vit_pfk,0,11,1.9221613978853032,1.9069315535681588,0.28624,0.29244
vit_pfk,0,12,1.9100761395327899,1.907870085263739,0.29228,0.2972
vit_pfk,0,13,1.8918496169606034,1.909887199499169,0.30196,0.29356
vit_pfk,0,14,1.8886464815966937,1.8848266437345622,0.30124,0.30544
vit_pfk,0,15,1.872950136053319,1.8807221961264708,0.31276,0.3042
vit_pfk,0,16,1.8597984982996572,1.8792997227639567,0.31932,0.31668
vit_pfk,0,17,1.8513240643909998,1.8551298282584365,0.3212,0.31468
vit_pfk,0,18,1.8369466078524688,1.8470936265526985,0.32904,0.32384
vit_pfk,0,19,1.8330179598866676,1.8266148214437523,0.33228,0.33492
vit_pfk,0,20,1.8211978090052703,1.8331516141794166,0.33568,0.32764
vit_pfk,1,1,2.2384063601493835,2.111396671557913,0.15124,0.1968
vit_pfk,1,2,2.0867476852572695,2.0550122115076803,0.2094,0.22604
vit_pfk,1,3,2.058253971289615,2.035650632819351,0.224,0.23936
vit_pfk,1,4,2.0317121792812736,2.049368247085688,0.23856,0.23256
vit_pfk,1,5,2.020785742876481,2.0160973266679414,0.24472,0.25744
vit_pfk,1,6,2.005815411708793,1.9970837399667623,0.25456,0.25924
vit_pfk,1,7,1.99670098205002,1.9790809300481056,0.26204,0.26796
vit_pfk,1,8,1.9836916370051247,1.9662956114934416,0.26736,0.2754
vit_pfk,1,9,1.9651452290768525,1.951118837813942,0.27056,0.27092
vit_pfk,1,10,1.9388427758703426,1.9212100347694085,0.28356,0.29136
vit_pfk,1,11,1.9125783668488872,1.889976587222547,0.2924,0.30424
vit_pfk,1,12,1.8993328402237015,1.9048922293040218,0.29792,0.29568
vit_pfk,1,13,1.878197424265803,1.8705642728173002,0.30744,0.31276
vit_pfk,1,14,1.8671277530339299,1.8777573893264847,0.31072,0.30628
vit_pfk,1,15,1.8525612986817652,1.8580838563490887,0.31044,0.31488
vit_pfk,1,16,1.847752450680246,1.8398915748206937,0.31744,0.32292
vit_pfk,1,17,1.8389542546807502,1.8276853543155047,0.31728,0.32696
vit_pfk,1,18,1.8359347739998175,1.8394378618318208,0.32172,0.322
vit_pfk,1,19,1.8229453867795515,1.8157339521816798,0.32388,0.3316
vit_pfk,1,20,1.8175330758094788,1.821363809157391,0.32684,0.32812
