model,fold,epoch,train_loss,val_loss,train_acc,val_acc
vit_pfk,1,18,1.8495830163663747,1.8478690118205792,0.30596,0.30724
vit_pfk,1,19,1.843461587112777,1.8428886660507746,0.30504,0.31448
vit_pfk,1,20,1.838786852603056,1.8398396184249801,0.31168,0.3114
vit_base,0,1,2.173657530424546,2.07782545564126,0.1856,0.227
vit_base,0,2,2.035996226631865,2.0085824138047745,0.24392,0.26456
vit_base,0,3,1.9587643858121366,1.9205456084134627,0.277,0.28996
vit_base,0,4,1.899934644601783,1.8711391973252198,0.301,0.317
vit_base,0,5,1.8492872660257378,1.835780841355421,0.32128,0.32792
vit_base,0,6,1.7996719218030268,1.769787195385719,0.34424,0.35492
vit_base,0,7,1.7513600283739519,1.7398623824119568,0.35924,0.36332
vit_base,0,8,1.7242536806330389,1.692592810003125,0.37032,0.37976
vit_base,0,9,1.6877496802077,1.6645280359959116,0.38468,0.39028
vit_base,0,10,1.6510073779797068,1.643991885136585,0.39852,0.39656
vit_base,0,11,1.62780028338335,1.6742182179373137,0.40644,0.38512
vit_base,0,12,1.6063388835410684,1.6090626205716814,0.4172,0.41212
vit_base,0,13,1.580804552958936,1.5773043206759862,0.42568,0.42788
vit_base,0,14,1.5611344192709242,1.5843671852228594,0.43456,0.4258
vit_base,0,15,1.5430386662483215,1.5533880585310411,0.43944,0.43108
vit_base,0,16,1.5245175489357539,1.5894484234099486,0.44712,0.42324
vit_base,0,17,1.5168649025109349,1.5268178661258853,0.44672,0.4436
vit_base,0,18,1.4962080978617376,1.5320627707607892,0.45704,0.4384
vit_base,0,19,1.4807151738478213,1.5392624954788052,0.46348,0.43936
vit_base,0,20,1.473059044200547,1.4920145400932856,0.4628,0.45788
vit_base,1,1,2.22582676580974,2.113227231161935,0.1574,0.19176
vit_base,1,2,2.0677666524235083,2.0522847826383552,0.2232,0.22472
vit_base,1,3,1.9891439183634154,1.949863241035111,0.26052,0.28276
vit_base,1,4,1.9062780756123212,1.878236167284907,0.30284,0.31732
vit_base,1,5,1.8276355035450993,1.8054435873518184,0.33556,0.35028
vit_base,1,6,1.7723000627391192,1.7437333993765773,0.3568,0.366
vit_base,1,7,1.7197679037950477,1.7073511675912507,0.37588,0.3826
vit_base,1,8,1.6782128074947669,1.7024090509025418,0.38856,0.38728
vit_base,1,9,1.6507227134947875,1.6541825660637446,0.39784,0.40044
vit_base,1,10,1.6202442238525467,1.6189577184161361,0.41372,0.41532
vit_base,1,11,1.596205826316561,1.602446402822222,0.42332,0.42376
vit_base,1,12,1.5758937086377824,1.5779168186139088,0.43032,0.43152
vit_base,1,13,1.551680631175333,1.5830881601693678,0.44028,0.42792
vit_base,1,14,1.5334981229840492,1.5834451469839836,0.44528,0.42708
vit_base,1,15,1.5128897349445187,1.5498031402120784,0.45628,0.43804
vit_base,1,16,1.4983669841776088,1.5385380113611415,0.46136,0.4448
vit_base,1,17,1.476440707639772,1.5102996363931773,0.46724,0.44984
vit_base,1,18,1.4650056459465806,1.4933106801947769,0.46896,0.45864
vit_base,1,19,1.4539779120562029,1.5137767542381675,0.47484,0.45632
vit_base,1,20,1.4426329391343253,1.4950428082018483,0.47892,0.46112
