model,fold,epoch,train_loss,val_loss,train_acc,val_acc
vit_pf,1,1,2.1865763323647633,2.0860187885712604,0.17108,0.21332
vit_pf,1,2,2.059360608154414,2.1044199904617,0.22004,0.21396
vit_pf,1,3,2.0176479834683088,1.984385843179664,0.2446,0.26164
vit_pf,1,4,1.9873996802738734,1.9605496988004567,0.256,0.2762
vit_pf,1,5,1.9677707248804521,1.973388885356942,0.26808,0.27184
vit_pf,1,6,1.951446926107212,1.9277041876802639,0.27136,0.286
vit_pf,1,7,1.9312161298430697,1.9110470213452164,0.28356,0.29328
vit_pf,1,8,1.911000529114081,1.904001743817816,0.29124,0.29248
vit_pf,1,9,1.9018671993090182,1.89492144085923,0.29516,0.2944
vit_pf,1,10,1.8857615371139682,1.8843980066630306,0.29936,0.30916
vit_pf,1,11,1.8802528867916184,1.86619271794144,0.3038,0.314
vit_pf,1,12,1.8693857509262708,1.860884004709672,0.31128,0.31692
vit_pf,1,13,1.8588901533156026,1.8627215709005083,0.31428,0.31868
vit_pf,1,14,1.849047260625022,1.8375426512591693,0.31932,0.32644
vit_pf,1,15,1.8412859269550867,1.870775361450351,0.32032,0.3182
vit_pf,1,16,1.8288226091131872,1.8405158398102741,0.32804,0.32948
vit_pf,1,17,1.824414582276831,1.8368487929811284,0.3304,0.328
vit_pf,1,18,1.8170749253156233,1.8472024232757336,0.32952,0.33056
vit_pf,1,19,1.8000710150417016,1.894812350370446,0.3398,0.308
vit_pf,1,20,1.7980108960550658,1.7961848299114072,0.33928,0.34428
vit_pf,1,21,1.788143967487374,1.7843839964088128,0.34376,0.34768
vit_pf,1,22,1.7825073374777425,1.7783166127545493,0.34392,0.35228
vit_pf,1,23,1.773055835646026,1.7619465048215828,0.34772,0.35708
vit_pf,1,24,1.7624451311267153,1.7635882350863243,0.35208,0.35764
vit_pf,1,25,1.7537304673876082,1.7574446675728779,0.35844,0.35832
vit_pf,1,26,1.7478883017082603,1.7847191624495449,0.35688,0.3488
vit_pf,1,27,1.739503847701209,1.7452213247211612,0.36084,0.36212
vit_pf,1,28,1.735535658135706,1.775493747117568,0.36036,0.35044
vit_pf,1,29,1.7320480498732354,1.731108408193199,0.361,0.3656
vit_pf,1,30,1.7342826213155473,1.7229967737684444,0.3586,0.36884
vit_pok,0,1,2.226362093370788,2.087824303276685,0.15732,0.20944
vit_pok,0,2,2.0738163712073345,2.120498463815572,0.2198,0.20032
vit_pok,0,3,2.042071903846702,2.0523506074535605,0.23088,0.23056
vit_pok,0,4,2.0216688373867346,2.018692930742186,0.23884,0.24012
vit_pok,0,5,2.0085879102045174,2.0020760693112196,0.24224,0.24888
vit_pok,0,6,1.9908672236666387,1.9921534298634043,0.24988,0.24876
vit_pok,0,7,1.9685220657562723,1.9704502267496926,0.26192,0.2574
vit_pok,0,8,1.9438694697253558,1.9332426044405724,0.27552,0.27564
vit_pok,0,9,1.9218405503399518,1.9266609677246638,0.28364,0.27596
vit_pok,0,10,1.8985576994565068,1.9160768742464027,0.29588,0.2868
vit_pok,0,11,1.8800077991826194,1.8805906626642968,0.30596,0.304
vit_pok,0,12,1.8627117020743233,1.8787653421869084,0.3112,0.30596
vit_pok,0,13,1.8437640180393142,1.893285088393153,0.32208,0.29544
vit_pok,0,14,1.828485827056729,1.8498715271755142,0.32536,0.32368
vit_pok,0,15,1.8175897811140334,1.827003187062789,0.32812,0.32272
vit_pok,0,16,1.8130821494423612,1.807222032425355,0.3318,0.33488
vit_pok,0,17,1.802043794369211,1.8217937593557396,0.33128,0.32044
vit_pok,0,18,1.7893036926279262,1.8198512652698828,0.33848,0.32836
vit_pok,0,19,1.7851154056130623,1.830668256599076,0.34316,0.32344
vit_pok,0,20,1.775092431477138,1.782721885004822,0.34576,0.3416
vit_pok,0,21,1.7687520457773793,1.7973298588577582,0.34944,0.3292
