model,fold,epoch,train_loss,val_loss,train_acc,val_acc
vit_pok,0,17,1.794005567321972,1.7833488948491154,0.3416,0.34964
vit_pok,0,18,1.7830159195831843,1.8249085533375642,0.34852,0.33964
vit_pok,0,19,1.7675124047970285,1.7838310763543965,0.35776,0.34712
vit_pok,0,20,1.7628230476865963,1.7734596084575265,0.3598,0.356
vit_pok,1,1,2.276046581414281,2.1425989963570418,0.12944,0.18952
vit_pok,1,2,2.0728142145945103,2.037209215821052,0.21712,0.23308
vit_pok,1,3,2.0418550001115214,2.027271885044721,0.23224,0.23
vit_pok,1,4,2.020842138601809,2.0141928603454513,0.23408,0.24232
vit_pok,1,5,2.011756890282339,1.9929431573468812,0.23868,0.24492
vit_pok,1,6,1.9964746407100133,1.9774567655154638,0.24256,0.25312
vit_pok,1,7,1.9757891741334175,1.9660455024972254,0.25436,0.25328
vit_pok,1,8,1.9639148268164421,1.9472169401694317,0.26332,0.27184
vit_pok,1,9,1.9313895088069293,1.9083361005296513,0.28052,0.2898
vit_pok,1,10,1.9072650372982025,1.9058494470557388,0.29052,0.28716
vit_pok,1,11,1.8766229602755333,1.8699177266383658,0.30036,0.30868
vit_pok,1,12,1.8652650014478334,1.8843385680597655,0.30644,0.30088
vit_pok,1,13,1.8565816599495557,1.8407171064493608,0.31036,0.31796
vit_pok,1,14,1.8411071282260272,1.8499792467574685,0.31784,0.31816
vit_pok,1,15,1.833884248928148,1.8543785573268423,0.32512,0.3146
vit_pok,1,16,1.8228000718720105,1.826743801029361,0.32712,0.32628
vit_pok,1,17,1.815289210908267,1.8123768902554804,0.32736,0.32756
vit_pok,1,18,1.8046437556646309,1.8097781739672836,0.3336,0.3312
vit_pok,1,19,1.7981029414400762,1.8042102145905397,0.3356,0.34172
vit_pok,1,20,1.7893620540901107,1.7829192949801076,0.34016,0.34844
vit_pfk,0,1,2.1914199152771308,2.0763958126914743,0.17396,0.22084
vit_pfk,0,2,2.0627465582623774,2.0665179107870375,0.22496,0.22516
vit_pfk,0,3,2.038218942223763,2.0403969214887034,0.233,0.2278
vit_pfk,0,4,2.020393033416904,2.0067307170556514,0.2384,0.24688
vit_pfk,0,5,1.9903332153145148,1.9898287921535724,0.25848,0.2476
vit_pfk,0,6,1.958699605902847,1.9506041352846184,0.2736,0.27364
vit_pfk,0,7,1.930788870368685,1.9233350741619966,0.28372,0.28824
vit_pfk,0,8,1.9060981377046935,1.9446886315637706,0.29348,0.27924
vit_pfk,0,9,1.8899084651956752,1.894941851192591,0.30148,0.30376
vit_pfk,0,10,1.8782124415952333,1.9002753331953166,0.30652,0.301
vit_pfk,0,11,1.8641872777014363,1.8547778549242993,0.31468,0.32248
vit_pfk,0,12,1.8479081653818792,1.843524229769804,0.32156,0.3236
vit_pfk,0,13,1.8398748818708925,1.8459711901995601,0.32356,0.32416
vit_pfk,0,14,1.8302461997586854,1.8268957703697437,0.32776,0.33024
vit_pfk,0,15,1.8136313040645755,1.8269373695461117,0.33392,0.33064
vit_pfk,0,16,1.8094137907028198,1.8214510058870121,0.33644,0.3318
vit_pfk,0,17,1.8057538350017703,1.80276336049547,0.33964,0.33452
vit_pfk,0,18,1.8007247259422225,1.8084046378427623,0.33972,0.33944
vit_pfk,0,19,1.7872995211153615,1.8129226419390465,0.34116,0.3302
vit_pfk,0,20,1.785065472126007,1.8185114562511444,0.3476,0.34064
vit_pfk,1,1,2.1942943127787844,2.08768607949724,0.16376,0.219
vit_pfk,1,2,2.071185285947761,2.0641638977187022,0.222,0.22276
vit_pfk,1,3,2.047027129907997,2.0858861822254804,0.22804,0.21756
vit_pfk,1,4,2.03623560496739,2.0343294800544274,0.23088,0.22764
vit_pfk,1,5,2.025057217296289,2.0202927601580716,0.23968,0.23868
vit_pfk,1,6,2.015878645132999,2.0194492151542587,0.24044,0.23672
vit_pfk,1,7,2.0024654986907025,1.9968107367048458,0.24496,0.2484
vit_pfk,1,8,1.9992074035868352,1.991890041803827,0.24704,0.2476
vit_pfk,1,9,1.9892358658265095,1.9876124159413942,0.2544,0.24956
vit_pfk,1,10,1.9813030660152435,1.9606561265429672,0.25572,0.2614
vit_pfk,1,11,1.9689549487464282,1.9435242846304057,0.25908,0.27284
vit_pfk,1,12,1.954667475150556,1.9260441168230407,0.27032,0.28268
vit_pfk,1,13,1.9394361066574952,1.947492286867025,0.27592,0.26712
vit_pfk,1,14,1.9262438738832668,1.9621456502651682,0.27888,0.27108
vit_pfk,1,15,1.9209986937289336,1.8936075738498144,0.2794,0.29448
vit_pfk,1,16,1.903683453798294,1.8917316636260675,0.2872,0.29184
vit_pfk,1,17,1.8922340997627802,1.8892519273320023,0.29244,0.28916
vit_pfk,1,18,1.8793990508634217,1.8645735644564336,0.29828,0.3048
vit_pfk,1,19,1.868737630089935,1.8847110794515025,0.30136,0.29512
vit_pfk,1,20,1.8658672954354967,1.8457392812991629,0.30212,0.31576
vit_base,0,1,2.204396089120787,2.0906360702855245,0.17672,0.21708
vit_base,0,2,2.035363273352993,1.9814011332940082,0.23688,0.2582
vit_base,0,3,1.9518581525403627,1.9050246464962861,0.2798,0.3024
vit_base,0,4,1.881977458389438,1.8642657101154327,0.31184,0.31464
vit_base,0,5,1.8351339515374632,1.8155871313445422,0.32732,0.33256
vit_base,0,6,1.77200120930769,1.7439017575614306,0.35384,0.35716
vit_base,0,7,1.7218429525287784,1.7434425262772306,0.36812,0.3636
vit_base,0,8,1.6855242197610893,1.667303398555639,0.378,0.38184
vit_base,0,9,1.656818836927414,1.6715351039049577,0.39136,0.3826
vit_base,0,10,1.62265551576809,1.6223465928009577,0.40032,0.40392
vit_base,0,11,1.5932965278625488,1.5917342524139249,0.418,0.41612
vit_base,0,12,1.5727285815744985,1.6015708093740502,0.4256,0.41816
vit_base,0,13,1.543039793870887,1.5555410050615972,0.43804,0.43904
vit_base,0,14,1.5176041606737642,1.554939370982501,0.44764,0.4284
vit_base,0,15,1.5019840756241156,1.6165584021685075,0.45188,0.42908
vit_base,0,16,1.4874649254643186,1.517131123615771,0.45744,0.44452
vit_base,0,17,1.4709311705462786,1.4922968751313734,0.46376,0.45772
vit_base,0,18,1.4595506027036784,1.4915388944197674,0.46732,0.45832
vit_base,0,19,1.4496627370921933,1.4814149992806571,0.47212,0.46096
vit_base,0,20,1.4374870305158653,1.4864702443687283,0.47464,0.45748
vit_base,1,1,2.1852679581058267,2.085634760710658,0.17276,0.20852
vit_base,1,2,2.060800721450728,2.033137013109363,0.2204,0.22988
vit_base,1,3,2.0049907753662186,1.9694570236060085,0.2472,0.2644
vit_base,1,4,1.9269199304434719,1.916590349406612,0.28692,0.29312
vit_base,1,5,1.8410056501018757,1.802418971548275,0.32844,0.34224
vit_base,1,6,1.7828545424402977,1.7607091884223782,0.343,0.35772
vit_base,1,7,1.7310249951420997,1.7063406912647947,0.36212,0.3814
vit_base,1,8,1.6885632294781354,1.668710050534229,0.3772,0.39448
vit_base,1,9,1.6470833086237615,1.649402563061033,0.39864,0.39868
vit_base,1,10,1.6041372527881546,1.616468906402588,0.41568,0.41592
vit_base,1,11,1.5763554944067586,1.5886247078983151,0.42816,0.41996
vit_base,1,12,1.546231364717289,1.560588847009503,0.43772,0.43088
vit_base,1,13,1.531756052557303,1.5450180975758299,0.44076,0.4414
vit_base,1,14,1.509231457296683,1.5246939683447078,0.45376,0.44316
vit_base,1,15,1.4848551336599856,1.5148902036705796,0.46232,0.45068
vit_base,1,16,1.4680804762305046,1.497938182280988,0.46776,0.45424
vit_base,1,17,1.4520349885736192,1.4746638591192207,0.47216,0.46808
vit_base,1,18,1.4376527216969703,1.479361958041483,0.4796,0.46692
vit_base,1,19,1.4239624750857451,1.450923608273876,0.485,0.4774
vit_base,1,20,1.4146959392391905,1.4370573242099918,0.49068,0.48016
