model,fold,epoch,train_loss,val_loss,train_acc,val_acc
vit_po,0,1,1.9897837217817915,1.680027228213371,0.2781,0.41496666666666665
vit_po,0,2,1.4781479267363853,1.3110863431971125,0.5017333333333334,0.5765
vit_po,0,3,1.1405852462383026,1.0208055671225202,0.6233333333333333,0.6587666666666666
vit_po,0,4,0.9146668918589328,0.914160430431366,0.7014666666666667,0.6993666666666667
vit_po,0,5,0.8016719082568554,0.741133748216832,0.7400333333333333,0.7613333333333333
vit_po,0,6,0.7246188036938931,0.6869160217173556,0.7677,0.7872333333333333
vit_po,0,7,0.687107774044605,0.6866248247471262,0.7802333333333333,0.7764666666666666
vit_po,0,8,0.63369102110254,0.6046789485089322,0.7977,0.8105666666666667
vit_po,0,9,0.5970254952603198,0.6449772941305282,0.8130333333333334,0.7992666666666667
vit_po,0,10,0.5676878809928894,0.6027089761926773,0.8216333333333333,0.8029333333333334
vit_po,0,11,0.5533339723627618,0.5290726326881571,0.8252666666666667,0.8358
vit_po,0,12,0.5296467603521144,0.5189200479933556,0.8329666666666666,0.8353
vit_po,0,13,0.5036005365087631,0.5124852176042314,0.8432333333333333,0.8415
vit_po,0,14,0.49825941615916314,0.48736568346936654,0.8443666666666667,0.8519666666666666
vit_po,0,15,0.4817873554026827,0.5048093279625507,0.8504333333333334,0.8405
vit_po,0,16,0.4729126958770955,0.4822780547623939,0.8519666666666666,0.8524666666666667
vit_po,0,17,0.4505202923049318,0.46666311247551695,0.8597666666666667,0.8546333333333334
vit_po,0,18,0.4382363016301013,0.4473754177068142,0.8628333333333333,0.8631333333333333
vit_po,0,19,0.4251508726084486,0.45022984958709555,0.8675,0.8613333333333333
vit_po,0,20,0.4257060913329429,0.46376810910853933,0.8703,0.8579666666666667
vit_po,1,1,2.061549985155146,1.7930367586460518,0.241,0.3595333333333333
vit_po,1,2,1.3908871206831426,1.103837133214829,0.5291333333333333,0.6563666666666667
vit_po,1,3,0.9677847730352523,0.8582011212693884,0.6892,0.7166
vit_po,1,4,0.772040847514538,0.697018389245297,0.7551666666666667,0.7761
vit_po,1,5,0.6742498694582189,0.6660906196908748,0.7838333333333334,0.7865333333333333
vit_po,1,6,0.6166169545751937,0.6490441171412772,0.8016666666666666,0.7865666666666666
vit_po,1,7,0.5790036253472592,0.5574588530875267,0.8131,0.8182
vit_po,1,8,0.5372088059465936,0.5034818108411545,0.8293,0.8397666666666667
vit_po,1,9,0.5006790008950741,0.4880776579709763,0.8404666666666667,0.8461333333333333
vit_po,1,10,0.46493647599473914,0.4895880900164868,0.8536666666666667,0.8470333333333333
vit_po,1,11,0.44353553868354634,0.4514221562984142,0.8599333333333333,0.8576333333333334
vit_po,1,12,0.41322694820292455,0.4358959940519739,0.8712333333333333,0.8625333333333334
vit_po,1,13,0.39781766901624965,0.40750308544077773,0.8767666666666667,0.8754
vit_po,1,14,0.378498065091194,0.4330354330704567,0.8837,0.8638333333333333
vit_po,1,15,0.37666122932383356,0.39398059829118404,0.8829,0.8789333333333333
vit_po,1,16,0.35214249187327445,0.38268932348236123,0.8938,0.8811666666666667
vit_po,1,17,0.35631933237643953,0.37128601178843923,0.8907666666666667,0.8863
vit_po,1,18,0.33710969616758063,0.38938314645214284,0.8969333333333334,0.8802
vit_po,1,19,0.32931983585053304,0.3850558800266144,0.9003,0.8838666666666667
vit_po,1,20,0.32255917292960146,0.3440644212859742,0.9012333333333333,0.8937
vit_pf,0,1,1.913167460928572,1.4823618087362735,0.32803333333333334,0.5225333333333333
vit_pf,0,2,1.1770229418227014,0.9561860624780046,0.6495333333333333,0.7088
vit_pf,0,3,0.859156989543996,0.8080250594210118,0.7339,0.7424
vit_pf,0,4,0.7028451261368204,0.7210605018950523,0.7855,0.7703
vit_pf,0,5,0.5952504726166421,0.5609283405415555,0.8190666666666667,0.8299
vit_pf,0,6,0.5178992833228822,0.4780568264266278,0.8449333333333333,0.8581333333333333
vit_pf,0,7,0.4637845574541295,0.4478049869867081,0.8606333333333334,0.8647
vit_pf,0,8,0.4342219998227789,0.425188133500992,0.8692666666666666,0.8719333333333333
vit_pf,0,9,0.4122479459706773,0.38755758728118656,0.8752,0.8852333333333333
vit_pf,0,10,0.3945041970369664,0.43309237551181873,0.8801,0.8675
vit_pf,0,11,0.37773986052959524,0.386512069657762,0.8859666666666667,0.8818
vit_pf,0,12,0.35952047204717674,0.36282765411950174,0.8917,0.8891666666666667
vit_pf,0,13,0.34547167318932553,0.35637415213153717,0.8952333333333333,0.8926333333333333
vit_pf,0,14,0.3341409659132044,0.33616291062628967,0.8972666666666667,0.8967666666666667
vit_pf,0,15,0.32304972232656276,0.32292469619436465,0.9008,0.9007333333333334
vit_pf,0,16,0.31573664197262297,0.321981165890998,0.9032,0.9022
vit_pf,0,17,0.3031765398827005,0.32941169871928844,0.9062333333333333,0.8987
vit_pf,0,18,0.3048718543762856,0.2996690464780686,0.9056,0.9084
vit_pf,0,19,0.294596377712615,0.33707831689017886,0.9088333333333334,0.8957333333333334
vit_pf,0,20,0.2878727380582627,0.27938630790152447,0.9111,0.9162333333333333
vit_pf,1,1,1.8639105299685863,1.4629061866313853,0.35373333333333334,0.5217666666666667
vit_pf,1,2,1.1872990570169815,1.0076863200106518,0.6293333333333333,0.6849
vit_pf,1,3,0.8894080869694974,0.8026655027206908,0.7244,0.7539
vit_pf,1,4,0.7341505360096059,0.6479362003346707,0.7726333333333333,0.8032
vit_pf,1,5,0.6224272828152839,0.61142275770928,0.8092,0.8189333333333333
vit_pf,1,6,0.5517009926603196,0.5397169521514406,0.8334333333333334,0.8366
vit_pf,1,7,0.5030463315070943,0.4767227164608367,0.8485,0.8578333333333333
vit_pf,1,8,0.4548991564740526,0.43436173980540416,0.8637666666666667,0.8677
vit_pf,1,9,0.4213714430940912,0.4163260798505012,0.8695333333333334,0.8704
vit_pf,1,10,0.3926022040083053,0.374411267993298,0.8801,0.8842666666666666
vit_pf,1,11,0.3778541668298397,0.35932430567893575,0.8831333333333333,0.8922333333333333
vit_pf,1,12,0.36100778192915817,0.36381981645492795,0.8875666666666666,0.8915333333333333
