model,fold,epoch,train_loss,val_loss,train_acc,val_acc
vit_po,0,1,2.0770653121014857,1.7472299824369715,0.24096666666666666,0.384
vit_po,0,2,1.4516383581973136,1.2643606226494972,0.5031,0.5546666666666666
vit_po,0,3,1.1238454973444025,0.996644596089708,0.6108333333333333,0.6630666666666667
vit_po,0,4,0.9393724400946435,0.8885877847671508,0.6758666666666666,0.6934333333333333
vit_po,0,5,0.8275357264153501,0.8275519596769455,0.7185666666666667,0.7150666666666666
vit_po,0,6,0.7343159577947982,0.71208526479437,0.7577666666666667,0.7706333333333333
vit_po,0,7,0.6695289556016313,0.6284654775832562,0.7809666666666667,0.7982
vit_po,0,8,0.6172793942563077,0.6021487915769537,0.8035666666666667,0.8039333333333334
vit_po,0,9,0.5825075030326843,0.6127010750009658,0.8117666666666666,0.7957
vit_po,0,10,0.5416670286909063,0.524250222710853,0.8282,0.8398666666666667
vit_po,0,11,0.5060716230818566,0.47339881671235917,0.8423333333333334,0.8567666666666667
vit_po,0,12,0.4745778170037777,0.47335732896277244,0.8521666666666666,0.8584333333333334
vit_po,0,13,0.4492979732599664,0.4347756066854964,0.8604666666666667,0.8692666666666666
vit_po,0,14,0.42731005568453606,0.42780759223598114,0.8683666666666666,0.8680333333333333
vit_po,0,15,0.41617738965978013,0.5065970558435359,0.8728,0.8391666666666666
vit_po,0,16,0.4005498007891026,0.3967985303795084,0.8766,0.8817
vit_po,0,17,0.3942380242525263,0.38742679528733515,0.8784666666666666,0.8839333333333333
vit_po,0,18,0.37866974022794275,0.37300021458179394,0.8842333333333333,0.8866333333333334
vit_po,0,19,0.36225116747490904,0.35727202949371745,0.8877,0.8931333333333333
vit_po,0,20,0.3617976240655209,0.3648660493340898,0.8904333333333333,0.8913333333333333
vit_po,1,1,2.1225470015343197,1.8563748486498568,0.21886666666666665,0.3251
vit_po,1,2,1.4972717234428892,1.2797318121220203,0.47823333333333334,0.5483333333333333
vit_po,1,3,1.1376045625260536,1.0007982137355398,0.6081,0.664
vit_po,1,4,0.9436437751384492,0.8963615521471551,0.6765666666666666,0.6798
vit_po,1,5,0.8283472669885513,0.7829764367418086,0.7145666666666667,0.7296333333333334
vit_po,1,6,0.7115422466967968,0.6305612995269451,0.7635333333333333,0.797
vit_po,1,7,0.6265566407366002,0.5954396060172548,0.8005,0.8095333333333333
vit_po,1,8,0.5709270166589858,0.5350878473926097,0.8217666666666666,0.8323333333333334
vit_po,1,9,0.5234462866123687,0.537068015527218,0.8361333333333333,0.8297333333333333
vit_po,1,10,0.4951412043672927,0.4616892062286113,0.8461,0.8593333333333333
vit_po,1,11,0.46196492276293166,0.4599141886259647,0.8567,0.8599
vit_po,1,12,0.4385915684573194,0.44383267329094256,0.864,0.8662333333333333
vit_po,1,13,0.4228745955736079,0.40099368662910256,0.8696666666666667,0.8791
vit_po,1,14,0.39863575639876914,0.4197762426543743,0.877,0.8709666666666667
vit_po,1,15,0.3952590819368971,0.4025564577985317,0.8785,0.8777666666666667
vit_po,1,16,0.3802849729010399,0.37576645625398514,0.8826,0.8838666666666667
vit_po,1,17,0.36754975033567305,0.3507310428359407,0.8858,0.8938333333333334
vit_po,1,18,0.35242689619673057,0.34672331315405824,0.8897666666666667,0.8937333333333334
vit_po,1,19,0.34699908273017155,0.35912511925748053,0.8932,0.8882333333333333
vit_po,1,20,0.34330167167998377,0.37889549649776294,0.8947,0.8812333333333333
vit_pf,0,1,1.9638118632296298,1.5983605435554018,0.27423333333333333,0.3999333333333333
vit_pf,0,2,1.4062995778753402,1.2429912123274296,0.4778,0.5651
vit_pf,0,3,1.0969205546886363,1.091404257429407,0.6191666666666666,0.6083333333333333
vit_pf,0,4,0.9089680598137226,0.8108018967699497,0.6878,0.7342
vit_pf,0,5,0.7724792399304978,0.7367479476522892,0.7462333333333333,0.7602666666666666
vit_pf,0,6,0.6754312412535891,0.6593541641184624,0.7811666666666667,0.7850333333333334
vit_pf,0,7,0.6191102636621354,0.5972543710089745,0.8031333333333334,0.8069333333333333
vit_pf,0,8,0.5826515550309039,0.5637850886963783,0.8133666666666667,0.8256
vit_pf,0,9,0.5368293483206567,0.5139406755249551,0.8291333333333334,0.8415666666666667
vit_pf,0,10,0.5082642357400123,0.50308025929522,0.8381,0.8450333333333333
